path,top_dir,ext,size_bytes,mtime_local,review_status,notes
libs/HP-Socket/Windows/Demo/TestEcho-UDP-PFM/Client/res/Client.ico,libs,.ico,1078,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho-UDP-PFM/Client/res/Client.rc2,libs,.rc2,796,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho-UDP-PFM/Client/resource.h,libs,.h,2088,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho-UDP-PFM/Client/stdafx.cpp,libs,.cpp,208,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho-UDP-PFM/Client/stdafx.h,libs,.h,366,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho-UDP-PFM/Client/targetver.h,libs,.h,314,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho-UDP-PFM/Server/ReadMe.txt,libs,.txt,4417,2026-01-11 10:38:09,runtime_data,runtime_or_dump
libs/HP-Socket/Windows/Demo/TestEcho-UDP-PFM/Server/res/Server.ico,libs,.ico,1078,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho-UDP-PFM/Server/res/Server.rc2,libs,.rc2,796,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho-UDP-PFM/Server/resource.h,libs,.h,2462,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho-UDP-PFM/Server/Server.cpp,libs,.cpp,2321,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho-UDP-PFM/Server/Server.h,libs,.h,505,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho-UDP-PFM/Server/Server.rc,libs,.rc,14028,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho-UDP-PFM/Server/Server.vcxproj,libs,.vcxproj,11232,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho-UDP-PFM/Server/Server.vcxproj.filters,libs,.filters,3075,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho-UDP-PFM/Server/Server.vcxproj.user,libs,.user,143,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho-UDP-PFM/Server/ServerDlg.cpp,libs,.cpp,9395,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho-UDP-PFM/Server/ServerDlg.h,libs,.h,2078,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho-UDP-PFM/Server/stdafx.cpp,libs,.cpp,208,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho-UDP-PFM/Server/stdafx.h,libs,.h,364,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho-UDP-PFM/Server/targetver.h,libs,.h,314,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho-UDP-PFM/TestEcho-UDP-PFM.sln,libs,.sln,1996,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho-UDP/Client/Client.cpp,libs,.cpp,2318,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho-UDP/Client/Client.h,libs,.h,505,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho-UDP/Client/Client.rc,libs,.rc,10526,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho-UDP/Client/Client.vcxproj,libs,.vcxproj,12447,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho-UDP/Client/Client.vcxproj.filters,libs,.filters,5238,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho-UDP/Client/Client.vcxproj.user,libs,.user,143,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho-UDP/Client/ClientDlg.cpp,libs,.cpp,6209,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho-UDP/Client/ClientDlg.h,libs,.h,1672,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho-UDP/Client/ReadMe.txt,libs,.txt,4417,2026-01-11 10:38:09,runtime_data,runtime_or_dump
libs/HP-Socket/Windows/Demo/TestEcho-UDP/Client/res/Client.ico,libs,.ico,1078,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho-UDP/Client/res/Client.rc2,libs,.rc2,796,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho-UDP/Client/resource.h,libs,.h,1996,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho-UDP/Client/stdafx.cpp,libs,.cpp,208,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho-UDP/Client/stdafx.h,libs,.h,525,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho-UDP/Client/targetver.h,libs,.h,314,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho-UDP/Server/ReadMe.txt,libs,.txt,4417,2026-01-11 10:38:09,runtime_data,runtime_or_dump
libs/HP-Socket/Windows/Demo/TestEcho-UDP/Server/res/Server.ico,libs,.ico,1078,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho-UDP/Server/res/Server.rc2,libs,.rc2,796,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho-UDP/Server/resource.h,libs,.h,1634,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho-UDP/Server/Server.cpp,libs,.cpp,2318,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho-UDP/Server/Server.h,libs,.h,505,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho-UDP/Server/Server.rc,libs,.rc,10506,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho-UDP/Server/Server.vcxproj,libs,.vcxproj,12447,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho-UDP/Server/Server.vcxproj.filters,libs,.filters,5238,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho-UDP/Server/Server.vcxproj.user,libs,.user,143,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho-UDP/Server/ServerDlg.cpp,libs,.cpp,7131,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho-UDP/Server/ServerDlg.h,libs,.h,1929,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho-UDP/Server/stdafx.cpp,libs,.cpp,208,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho-UDP/Server/stdafx.h,libs,.h,525,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho-UDP/Server/targetver.h,libs,.h,314,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho-UDP/TestEcho-UDP.sln,libs,.sln,1996,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho/Client/Client.cpp,libs,.cpp,2318,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho/Client/Client.h,libs,.h,505,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho/Client/Client.rc,libs,.rc,10502,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho/Client/Client.vcxproj,libs,.vcxproj,12512,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho/Client/Client.vcxproj.filters,libs,.filters,5238,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho/Client/Client.vcxproj.user,libs,.user,143,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho/Client/ClientDlg.cpp,libs,.cpp,6236,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho/Client/ClientDlg.h,libs,.h,1672,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho/Client/ReadMe.txt,libs,.txt,4417,2026-01-11 10:38:09,runtime_data,runtime_or_dump
libs/HP-Socket/Windows/Demo/TestEcho/Client/res/Client.ico,libs,.ico,1078,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho/Client/res/Client.rc2,libs,.rc2,796,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho/Client/resource.h,libs,.h,1904,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho/Client/stdafx.cpp,libs,.cpp,208,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho/Client/stdafx.h,libs,.h,488,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho/Client/targetver.h,libs,.h,314,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho/Server/ReadMe.txt,libs,.txt,4417,2026-01-11 10:38:09,runtime_data,runtime_or_dump
libs/HP-Socket/Windows/Demo/TestEcho/Server/res/Server.ico,libs,.ico,1078,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho/Server/res/Server.rc2,libs,.rc2,796,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho/Server/resource.h,libs,.h,1818,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho/Server/Server.cpp,libs,.cpp,2318,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho/Server/Server.h,libs,.h,505,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho/Server/Server.rc,libs,.rc,10482,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho/Server/Server.vcxproj,libs,.vcxproj,12512,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho/Server/Server.vcxproj.filters,libs,.filters,5232,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho/Server/Server.vcxproj.user,libs,.user,143,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho/Server/ServerDlg.cpp,libs,.cpp,6837,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho/Server/ServerDlg.h,libs,.h,1928,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho/Server/stdafx.cpp,libs,.cpp,208,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho/Server/stdafx.h,libs,.h,488,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho/Server/targetver.h,libs,.h,314,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestEcho/TestEcho.sln,libs,.sln,1996,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestUDPCast/Member/Client.cpp,libs,.cpp,2318,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestUDPCast/Member/Client.h,libs,.h,505,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestUDPCast/Member/Client.rc,libs,.rc,11860,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestUDPCast/Member/Client.vcxproj,libs,.vcxproj,12409,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestUDPCast/Member/Client.vcxproj.filters,libs,.filters,5112,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestUDPCast/Member/Client.vcxproj.user,libs,.user,143,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestUDPCast/Member/ClientDlg.cpp,libs,.cpp,7692,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestUDPCast/Member/ClientDlg.h,libs,.h,1834,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestUDPCast/Member/ReadMe.txt,libs,.txt,4417,2026-01-11 10:38:09,runtime_data,runtime_or_dump
libs/HP-Socket/Windows/Demo/TestUDPCast/Member/res/Client.ico,libs,.ico,1078,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestUDPCast/Member/res/Client.rc2,libs,.rc2,796,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestUDPCast/Member/resource.h,libs,.h,2822,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestUDPCast/Member/stdafx.cpp,libs,.cpp,208,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestUDPCast/Member/stdafx.h,libs,.h,525,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestUDPCast/Member/targetver.h,libs,.h,314,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestUDPCast/TestUDPCast.sln,libs,.sln,1239,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestUDPNode/Node/Node.cpp,libs,.cpp,2292,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestUDPNode/Node/Node.h,libs,.h,493,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestUDPNode/Node/Node.rc,libs,.rc,12686,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestUDPNode/Node/Node.vcxproj,libs,.vcxproj,12389,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestUDPNode/Node/Node.vcxproj.filters,libs,.filters,5098,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestUDPNode/Node/Node.vcxproj.user,libs,.user,143,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestUDPNode/Node/NodeDlg.cpp,libs,.cpp,9966,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestUDPNode/Node/NodeDlg.h,libs,.h,2159,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestUDPNode/Node/ReadMe.txt,libs,.txt,4379,2026-01-11 10:38:09,runtime_data,runtime_or_dump
libs/HP-Socket/Windows/Demo/TestUDPNode/Node/res/Node.ico,libs,.ico,1078,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestUDPNode/Node/res/Node.rc2,libs,.rc2,796,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestUDPNode/Node/resource.h,libs,.h,3272,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestUDPNode/Node/stdafx.cpp,libs,.cpp,206,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestUDPNode/Node/stdafx.h,libs,.h,525,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestUDPNode/Node/targetver.h,libs,.h,314,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Demo/TestUDPNode/TestUDPNode.sln,libs,.sln,1233,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Dependent/brotli/100/x64/include/brotli/decode.h,libs,.h,17295,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Dependent/brotli/100/x64/include/brotli/encode.h,libs,.h,20334,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Dependent/brotli/100/x64/include/brotli/port.h,libs,.h,11744,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Dependent/brotli/100/x64/include/brotli/shared_dictionary.h,libs,.h,3635,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Dependent/brotli/100/x64/include/brotli/types.h,libs,.h,2698,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Dependent/brotli/100/x64/lib/brotli.lib,libs,.lib,1378920,2026-01-11 10:38:09,skip(binary),binary_artifact
libs/HP-Socket/Windows/Dependent/brotli/100/x64/lib/brotlid.lib,libs,.lib,1796436,2026-01-11 10:38:09,skip(binary),binary_artifact
libs/HP-Socket/Windows/Dependent/brotli/100/x86/include/brotli/decode.h,libs,.h,17295,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Dependent/brotli/100/x86/include/brotli/encode.h,libs,.h,20334,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Dependent/brotli/100/x86/include/brotli/port.h,libs,.h,11744,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Dependent/brotli/100/x86/include/brotli/shared_dictionary.h,libs,.h,3635,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Dependent/brotli/100/x86/include/brotli/types.h,libs,.h,2698,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Dependent/brotli/100/x86/lib/brotli.lib,libs,.lib,1049974,2026-01-11 10:38:09,skip(binary),binary_artifact
libs/HP-Socket/Windows/Dependent/brotli/100/x86/lib/brotlid.lib,libs,.lib,1548752,2026-01-11 10:38:09,skip(binary),binary_artifact
libs/HP-Socket/Windows/Dependent/brotli/14x/x64/include/brotli/decode.h,libs,.h,17295,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Dependent/brotli/14x/x64/include/brotli/encode.h,libs,.h,20334,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Dependent/brotli/14x/x64/include/brotli/port.h,libs,.h,11744,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Dependent/brotli/14x/x64/include/brotli/shared_dictionary.h,libs,.h,3635,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Dependent/brotli/14x/x64/include/brotli/types.h,libs,.h,2698,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Dependent/brotli/14x/x64/lib/brotli.lib,libs,.lib,1101852,2026-01-11 10:38:09,skip(binary),binary_artifact
libs/HP-Socket/Windows/Dependent/brotli/14x/x86/include/brotli/decode.h,libs,.h,17295,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Dependent/brotli/14x/x86/include/brotli/encode.h,libs,.h,20334,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Dependent/brotli/14x/x86/include/brotli/port.h,libs,.h,11744,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Dependent/brotli/14x/x86/include/brotli/shared_dictionary.h,libs,.h,3635,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Dependent/brotli/14x/x86/include/brotli/types.h,libs,.h,2698,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Dependent/brotli/14x/x86/lib/brotli.lib,libs,.lib,857750,2026-01-11 10:38:09,skip(binary),binary_artifact
libs/HP-Socket/Windows/Dependent/jemalloc/14x/x64/lib/jemalloc.lib,libs,.lib,1840996,2026-01-11 10:38:09,skip(binary),binary_artifact
libs/HP-Socket/Windows/Dependent/jemalloc/14x/x86/lib/jemalloc.lib,libs,.lib,1180346,2026-01-11 10:38:09,skip(binary),binary_artifact
libs/HP-Socket/Windows/Dependent/mimalloc/14x/x64/lib/mimalloc.lib,libs,.lib,509906,2026-01-11 10:38:09,skip(binary),binary_artifact
libs/HP-Socket/Windows/Dependent/mimalloc/14x/x86/lib/mimalloc.lib,libs,.lib,289618,2026-01-11 10:38:09,skip(binary),binary_artifact
libs/HP-Socket/Windows/Dependent/openssl/100/x64/include/openssl/__DECC_INCLUDE_EPILOGUE.H,libs,.h,751,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Dependent/openssl/100/x64/include/openssl/__DECC_INCLUDE_PROLOGUE.H,libs,.h,827,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Dependent/openssl/100/x64/include/openssl/aes.h,libs,.h,3863,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Dependent/openssl/100/x64/include/openssl/asn1.h,libs,.h,62042,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Dependent/openssl/100/x64/include/openssl/asn1_mac.h,libs,.h,408,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Dependent/openssl/100/x64/include/openssl/asn1err.h,libs,.h,7871,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Dependent/openssl/100/x64/include/openssl/asn1t.h,libs,.h,36883,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Dependent/openssl/100/x64/include/openssl/async.h,libs,.h,3259,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
libs/HP-Socket/Windows/Dependent/openssl/100/x64/include/openssl/asyncerr.h,libs,.h,871,2026-01-11 10:38:09,skip(third_party),HP-Socket third party
